seqnames,start,end,width,strand,count,name,exon,intron,utr5,utr5.,utr3,utr3.,intergenic,mirna,annot,target_gene,hvak.hva.padj,hvak.hva.log2FC,seed.8mer,seed.7m8,seed.7A1,seed.6mer,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID
chr3,95895139,95895188,50,+,4489,peak85696,Aph1a,Aph1a,NA,NA,NA,NA,FALSE,NA,exon,Aph1a,0.05138499117290128,1.2960712906405425,NA,miR-141-5p/6769b-3p,NA,NA,ENSMUSG00000015750,Q8BVF7,226548
chr3,95929537,95929595,59,+,6913,peak85700,Anp32e,NA,Anp32e,Anp32e,NA,NA,FALSE,NA,utr5,Anp32e,0.25282550928998987,0.9283882778349841,NA,miR-18-3p/7069-3p,NA,NA,ENSMUSG00000015749,P97822,66471
chr3,95934814,95934884,71,+,14631,peak85705,Anp32e,Anp32e,NA,NA,NA,NA,FALSE,NA,exon,Anp32e,0.3418541518205307,0.651353933220673,let-7-5p/miR-98-5p,NA,NA,miR-196-5p,ENSMUSG00000015749,P97822,66471
chr3,96153408,96153466,59,+,7262,peak85730,Otud7b,NA,NA,NA,NA,NA,FALSE,NA,exon,Otud7b,0.13787808650748604,1.0446009572283284,miR-23-3p,miR-181-5p,miR-103-3p/107-3p,NA,ENSMUSG00000038495,B2RUR8,229603
chr3,96157338,96157408,71,+,16676,peak85739,Otud7b,NA,NA,NA,Otud7b,NA,FALSE,NA,utr3,Otud7b,0.03301866647807056,1.5931057096298675,"miR-218-5p, miR-19-3p",NA,NA,miR-25-3p/32-5p/92-3p/363-3p/367-3p,ENSMUSG00000038495,B2RUR8,229603
chr3,96170610,96170659,50,+,4392,peak85754,Mtmr11,Mtmr11,NA,Sf3b4,Mtmr11,Mtmr11,FALSE,NA,utr3,Mtmr11,0.009444438482681556,2.805125065522781,NA,miR-194-5p,miR-21-3p,"miR-18-3p/7069-3p, miR-378-3p",ENSMUSG00000045934,Q3V1L6,194126
chr3,96559731,96559784,54,+,20645,peak85786,Txnip,NA,NA,NA,NA,NA,FALSE,NA,exon,Txnip,0.5231426056034258,0.48696694852006916,miR-125ab-5p/351-5p,NA,NA,NA,ENSMUSG00000038393,Q8BG60,56338
chr3,96560556,96560609,54,+,13946,peak85792,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.2909768174802644,0.5380884253734352,NA,miR-141-3p,NA,"miR-3081-3p, miR-186-5p",ENSMUSG00000038393,Q8BG60,56338
chr3,96560661,96560733,73,+,31861,peak85793,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.11689099775787125,0.8518625332338441,NA,NA,NA,"miR-141-3p, miR-139-3p, miR-148-3p/152-3p",ENSMUSG00000038393,Q8BG60,56338
chr3,96560791,96560853,63,+,38086,peak85794,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.08399670673260096,1.3747095961344615,NA,NA,NA,"miR-125ab-5p/351-5p, miR-148-3p/152-3p",ENSMUSG00000038393,Q8BG60,56338
chr3,96560907,96560935,29,+,4219,peak85795,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.05672148385946432,1.1733538369141816,NA,miR-183-5p,NA,NA,ENSMUSG00000038393,Q8BG60,56338
chr3,96560958,96560981,24,+,4284,peak85796,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.17315084350018242,1.0072144266734278,NA,NA,NA,miR-141-3p,ENSMUSG00000038393,Q8BG60,56338
chr3,96561034,96561093,60,+,45887,peak85797,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.041557396670331,1.3337736295778577,NA,miR-22-3p,miR-27-3p,"miR-18-3p/7069-3p, miR-484, miR-15-5p/16-5p/195-5p/322-5p/497-5p",ENSMUSG00000038393,Q8BG60,56338
chr3,96561190,96561250,61,+,68229,peak85798,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.053410192792822886,1.6789735002799087,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,NA,ENSMUSG00000038393,Q8BG60,56338
chr3,96561288,96561326,39,+,25815,peak85799,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.06694996316028674,1.250099157108327,NA,NA,NA,"miR-362-5p, miR-501-5p",ENSMUSG00000038393,Q8BG60,56338
chr3,96561367,96561420,54,+,33812,peak85800,Txnip,Txnip,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.019968217152489542,1.4766036292799236,NA,NA,NA,miR-103-3p/107-3p,ENSMUSG00000038393,Q8BG60,56338
chr3,96561476,96561513,38,+,8275,peak85801,Txnip,NA,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.15223378788657982,1.0086190408905757,NA,NA,miR-27-3p,miR-205-5p,ENSMUSG00000038393,Q8BG60,56338
chr3,96561572,96561601,30,+,17421,peak85802,Txnip,NA,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.0407082466046147,1.39626508718282,NA,miR-141-3p,NA,miR-378-3p,ENSMUSG00000038393,Q8BG60,56338
chr3,96561635,96561692,58,+,77753,peak85803,Txnip,NA,NA,NA,Txnip,NA,FALSE,NA,utr3,Txnip,0.05391509923671302,1.2527732171509811,NA,miR-17-5p/20-5p/93-5p/106-5p,NA,miR-345-5p,ENSMUSG00000038393,Q8BG60,56338
chr3,97903431,97903483,53,+,16759,peak85824,NA,Sec22b,NA,NA,NA,NA,FALSE,NA,intron,Sec22b,0.5325144695836664,0.4994238825513547,NA,"miR-130-3p/301-3p, miR-17-5p/20-5p/93-5p/106-5p, miR-19-3p, let-7-5p/miR-98-5p",miR-30a-3p/30d-3p/30e-3p,"miR-196-5p, miR-200-3p/429-3p",ENSMUSG00000027879,O08547,20333
chr3,97921797,97921849,53,+,6648,peak85831,Sec22b,NA,NA,NA,Sec22b,NA,FALSE,NA,utr3,Sec22b,0.12182367665938015,0.9930930894177512,NA,NA,miR-19-3p,miR-340-5p,ENSMUSG00000027879,O08547,20333
chr3,98113087,98113138,52,+,31284,peak85838,Notch2,NA,NA,NA,NA,NA,FALSE,NA,exon,Notch2,0.11438892860851646,1.0945379548702086,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,NA,NA,ENSMUSG00000027878,O35516,18129
chr3,98236516,98236574,59,+,9023,peak85860,Reg4,NA,NA,NA,Reg4,NA,FALSE,NA,utr3,Reg4,0.11275029444906073,-1.040583863418604,NA,miR-671-5p,NA,NA,ENSMUSG00000027876,Q9D8G5,67709
chr3,98291110,98291160,51,+,12340,peak85866,Hmgcs2,NA,NA,NA,NA,NA,FALSE,NA,exon,Hmgcs2,0.1390911764239197,1.1666297578361444,miR-210-3p,NA,miR-147-3p,NA,ENSMUSG00000027875,P54869,15360
chr3,98430893,98430947,55,+,9083,peak85887,Zfp697,Zfp697,NA,NA,Zfp697,NA,FALSE,NA,utr3,Zfp697,0.5041430240029809,0.5244627079101736,NA,"let-7-5p/miR-98-5p, miR-146ab-5p",NA,"miR-33-5p, miR-7-5p, miR-196-5p",ENSMUSG00000050064,Q569E7,242109
chr3,103002283,103002339,57,+,5714,peak85926,Sike1,NA,NA,NA,Sike1,Sike1,FALSE,NA,utr3,Sike1,0.4276807251539794,0.49192495904351013,NA,miR-17-5p/20-5p/93-5p/106-5p,miR-29-3p,miR-185-5p,ENSMUSG00000027854,Q9CPR7,66641
chr3,103020620,103020673,54,+,5662,peak85934,Csde1,Csde1,Csde1,Csde1,NA,NA,FALSE,NA,utr5,Csde1,0.430835240418958,0.9609081499408985,NA,miR-15-5p/16-5p/195-5p/322-5p/497-5p,NA,"miR-21-3p, miR-103-3p/107-3p",ENSMUSG00000068823,Q91W50,229663
chr3,103029168,103029218,51,+,6351,peak85938,Csde1,Csde1,Csde1,NA,NA,NA,FALSE,NA,utr5,Csde1,0.3437804014265903,0.6426605918344325,"miR-199-3p, miR-25-3p/32-5p/92-3p/363-3p/367-3p",miR-30a-3p/30d-3p/30e-3p,NA,NA,ENSMUSG00000068823,Q91W50,229663
chr3,103036642,103036693,52,+,10931,peak85944,Csde1,Csde1,Csde1,NA,NA,NA,FALSE,NA,utr5,Csde1,0.6494604949838748,-0.3825748850559264,let-7-5p/miR-98-5p,NA,miR-186-5p,"miR-17-5p/20-5p/93-5p/106-5p, miR-196-5p",ENSMUSG00000068823,Q91W50,229663
chr3,103043158,103043234,77,+,5329,peak85949,Csde1,NA,NA,NA,NA,NA,FALSE,NA,exon,Csde1,0.9343708191419714,-0.05043688641617069,NA,"miR-21-3p, miR-183-5p, miR-29-3p",NA,NA,ENSMUSG00000068823,Q91W50,229663
chr3,103044789,103044844,56,+,7309,peak85956,Csde1,Csde1,NA,NA,Csde1,Csde1,FALSE,NA,utr3,Csde1,0.28990668201492725,0.7919934227347799,NA,NA,NA,NA,ENSMUSG00000068823,Q91W50,229663
chr3,103050306,103050369,64,+,5813,peak85961,Csde1,NA,NA,NA,Csde1,Csde1,FALSE,NA,utr3,Csde1,0.29616005233344117,0.5809947142595254,NA,NA,miR-200-3p/429-3p,NA,ENSMUSG00000068823,Q91W50,229663
chr3,103064233,103064293,61,+,5989,peak85981,Nras,Nras,NA,NA,Nras,Nras,FALSE,NA,utr3,Nras,0.22645558587107986,0.6642633720289156,miR-148-3p/152-3p,miR-15-5p/16-5p/195-5p/322-5p/497-5p,NA,"miR-130-3p/301-3p, miR-103-3p/107-3p",ENSMUSG00000027852,P08556,18176
chr3,103064363,103064430,68,+,12959,peak85982,Nras,NA,NA,NA,Nras,Nras,FALSE,NA,utr3,Nras,0.2010449709075539,0.8726201509108767,NA,"miR-185-5p, miR-196-5p, let-7-5p/miR-98-5p",NA,NA,ENSMUSG00000027852,P08556,18176
chr3,103066443,103066490,48,+,4323,peak85992,Nras,Nras,NA,NA,Nras,Nras,FALSE,NA,utr3,Nras,0.05893217005046399,1.855386386999851,NA,NA,NA,"miR-190-5p, miR-18-5p",ENSMUSG00000027852,P08556,18176
chr3,103067696,103067757,62,+,23940,peak85998,Nras,NA,NA,NA,Nras,Nras,FALSE,NA,utr3,Nras,0.07457868269359269,0.9600943673273574,NA,"miR-21-3p, miR-192-5p/215-5p",NA,NA,ENSMUSG00000027852,P08556,18176
chr3,103326814,103326879,66,+,24030,peak86017,Trim33,NA,NA,NA,NA,NA,FALSE,NA,exon,Trim33,0.06237398147775283,1.3295349193342563,NA,NA,NA,"miR-182-5p, miR-23-3p, miR-103-3p/107-3p, miR-96-5p",ENSMUSG00000033014,Q99PP7,94093
chr3,104649481,104649525,45,+,47598,peak86045,Slc16a1,Slc16a1,NA,NA,NA,NA,FALSE,NA,exon,Slc16a1,0.06237398147775283,1.4945066813404848,NA,NA,NA,miR-425-5p/489-3p,ENSMUSG00000009378 ENSMUSG00000032902,Q8BGC3 P53986,240638 20501
chr3,104793869,104793927,59,+,7131,peak86085,Rhoc,Rhoc,NA,NA,NA,NA,FALSE,NA,exon,Rhoc,0.3590046297066172,0.5708414666795385,NA,NA,NA,miR-674-5p,ENSMUSG00000002233,Q62159,11853
chr3,104794118,104794180,63,+,7131,peak86087,Rhoc,NA,NA,NA,Rhoc,Rhoc,FALSE,NA,utr3,Rhoc,0.09434615482442119,1.1452127689458318,NA,miR-103-3p/107-3p,NA,"miR-193-3p, miR-186-5p",ENSMUSG00000002233,Q62159,11853
chr3,104794321,104794388,68,+,36868,peak86088,Rhoc,NA,NA,NA,Rhoc,Rhoc,FALSE,NA,utr3,Rhoc,0.15518817136798677,1.1052818366059727,miR-17-5p/20-5p/93-5p/106-5p,miR-340-5p,NA,miR-151-3p,ENSMUSG00000002233,Q62159,11853
chr3,106492861,106492914,54,+,4327,peak86112,NA,Dennd2d,NA,NA,NA,NA,FALSE,NA,intron,Dennd2d,0.29004973591866523,0.9648075776485322,NA,NA,NA,NA,ENSMUSG00000027901,Q91VV4,72121
chr3,106573704,106573782,79,+,13682,peak86140,Dram2,NA,NA,NA,Dram2,NA,FALSE,NA,utr3,Dram2,0.10735850195782064,1.1173654546062362,"miR-27-3p, miR-125ab-5p/351-5p",miR-374b-5p,NA,miR-16-1-3p,ENSMUSG00000027900,Q9CR48,67171
chr3,107883471,107883520,50,+,9437,peak86165,Eps8l3,Eps8l3,NA,NA,NA,NA,FALSE,NA,exon,Eps8l3,0.16578912167206433,0.8928938427071543,NA,NA,NA,NA,ENSMUSG00000040600,Q91WL0,99662
chr3,107883902,107883953,52,+,7092,peak86167,Eps8l3,NA,NA,NA,NA,NA,FALSE,NA,exon,Eps8l3,0.037391611721495736,1.556199869183069,NA,NA,miR-205-5p,"miR-21-3p, miR-378-3p",ENSMUSG00000040600,Q91WL0,99662
chr3,107884754,107884807,54,+,12732,peak86170,Eps8l3,Eps8l3,NA,NA,NA,NA,FALSE,NA,exon,Eps8l3,0.06009574820221379,1.4125447672524023,NA,miR-674-5p,NA,NA,ENSMUSG00000040600,Q91WL0,99662
chr3,107890905,107890959,55,+,50995,peak86178,Eps8l3,NA,NA,NA,NA,NA,FALSE,NA,exon,Eps8l3,0.02089723212578712,1.7790328529604478,NA,NA,"miR-135ab-5p, miR-24-3p",NA,ENSMUSG00000040600,Q91WL0,99662
chr3,107897962,107898010,49,+,6443,peak86193,Gstm5,Gstm5,NA,NA,Gstm5,Gstm5,FALSE,NA,utr3,Gstm5,0.7051926841766633,-0.2591230609175893,NA,NA,NA,miR-196-5p,ENSMUSG00000004032,O35660 P48774,14866
chr3,107898533,107898591,59,+,7538,peak86195,Gstm5,NA,NA,NA,Gstm5,Gstm5,FALSE,NA,utr3,Gstm5,0.6684907141124938,0.2817302525667888,"miR-24-3p, miR-24-3p","miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-31-5p",NA,"miR-135ab-5p, miR-103-3p/107-3p, miR-15-5p/16-5p/195-5p/322-5p/497-5p",ENSMUSG00000004032,O35660 P48774,14866
chr3,108358781,108358834,54,+,1968,peak86230,Sort1,NA,NA,NA,Sort1,NA,FALSE,NA,utr3,Sort1,0.07209895647869814,-1.8344386487044095,NA,NA,miR-125ab-5p/351-5p,NA,ENSMUSG00000068747,Q6PHU5,20661
chr3,109132653,109132707,55,+,8423,peak86256,NA,Slc25a24,NA,NA,NA,NA,FALSE,NA,intron,Slc25a24,0.5706455845362635,0.5117712652441399,NA,NA,miR-27-3p,NA,ENSMUSG00000040322,Q8BMD8,229731
chr3,109163452,109163510,59,+,10573,peak86269,Slc25a24,NA,NA,NA,NA,NA,FALSE,NA,exon,Slc25a24,0.04681731738425608,1.500153153700028,NA,"miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-29-3p",NA,miR-103-3p/107-3p,ENSMUSG00000040322,Q8BMD8,229731
chr3,109685399,109685449,51,+,4080,peak86288,Vav3,NA,NA,NA,Vav3,NA,FALSE,NA,utr3,Vav3,0.3894464424461774,0.5926314131624237,NA,miR-7-5p,NA,NA,ENSMUSG00000033721,Q9R0C8,57257
chr3,116024237,116024295,59,+,16769,peak86293,Extl2,NA,NA,NA,NA,NA,FALSE,NA,exon,Extl2,0.26450968965870836,0.740128348714109,NA,NA,NA,NA,ENSMUSG00000027963,Q9ES89,58193
chr3,116548329,116548383,55,+,29630,peak86295,Dbt,NA,NA,NA,Dbt,NA,FALSE,NA,utr3,Dbt,NA,1.7937580856885096,NA,miR-200-3p/429-3p,NA,miR-1198-5p,ENSMUSG00000000340,P53395,13171
chr3,116548424,116548451,28,+,3253,peak86296,Dbt,NA,NA,NA,Dbt,NA,FALSE,NA,utr3,Dbt,0.3238973356047925,0.6664313810572594,NA,miR-29-3p,NA,NA,ENSMUSG00000000340,P53395,13171
chr3,116622858,116622908,51,+,9191,peak86299,NA,Sass6,NA,NA,NA,Sass6,FALSE,NA,utr3*,Sass6,0.5782416199734428,0.36952108318782456,let-7-5p/miR-98-5p,NA,NA,miR-196-5p,ENSMUSG00000027959,Q80UK7,72776
chr3,116903697,116903752,56,+,5766,peak86312,Frrs1,NA,NA,NA,Frrs1,Frrs1,FALSE,NA,utr3,Frrs1,0.7703192246848848,0.17921839645759938,miR-15-5p/16-5p/195-5p/322-5p/497-5p,miR-103-3p/107-3p,NA,NA,ENSMUSG00000033386,Q8K385,20321
chr3,121734244,121734338,95,+,30517,peak86348,F3,NA,NA,NA,F3,NA,FALSE,NA,utr3,F3,0.005308600913598942,1.716817272116264,NA,"miR-484, miR-34-5p/449-5p",NA,"miR-148-3p/152-3p, miR-132-3p/212-3p",ENSMUSG00000028128,P20352,14066
chr3,121734438,121734494,57,+,76877,peak86349,F3,NA,NA,NA,F3,NA,FALSE,NA,utr3,F3,0.055463100533490864,1.631185105898909,miR-19-3p,NA,NA,NA,ENSMUSG00000028128,P20352,14066
chr3,121734553,121734597,45,+,9678,peak86350,F3,NA,NA,NA,F3,NA,FALSE,NA,utr3,F3,0.09308588409559904,1.2922954618495441,NA,NA,NA,NA,ENSMUSG00000028128,P20352,14066
chr3,121734763,121734827,65,+,29750,peak86352,F3,NA,NA,NA,F3,NA,FALSE,NA,utr3,F3,0.07124778888437626,1.4789027109359372,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,NA,ENSMUSG00000028128,P20352,14066
chr3,122276677,122276734,58,+,3900,peak86367,Dnttip2,Dnttip2,NA,NA,NA,NA,FALSE,NA,exon,Dnttip2,0.7144751138918789,-0.28747209118244677,NA,NA,NA,NA,ENSMUSG00000039756,Q8R2M2,99480
chr3,122484439,122484490,52,+,6560,peak86372,NA,Bcar3,NA,NA,NA,NA,FALSE,NA,intron,Bcar3,0.2869838640912659,0.7861427440960037,miR-17-5p/20-5p/93-5p/106-5p,miR-130-3p/301-3p,NA,miR-19-3p,ENSMUSG00000028121,Q9QZK2,29815
chr3,122512590,122512644,55,+,10008,peak86374,Bcar3,NA,NA,NA,NA,NA,FALSE,NA,exon,Bcar3,0.022163402500453986,1.507469147906462,miR-27-3p,miR-199-3p,NA,miR-27-3p,ENSMUSG00000028121,Q9QZK2,29815
chr3,122855422,122855480,59,+,10981,peak86401,Pde5a,NA,NA,NA,Pde5a,NA,FALSE,NA,utr3,Pde5a,0.051598732815137896,1.606687438666243,miR-19-3p,miR-17-5p/20-5p/93-5p/106-5p,NA,"miR-130-3p/301-3p, miR-194-2-3p/6926-5p/7055-5p, miR-141-3p",ENSMUSG00000053965,Q8CG03,242202
chr3,122896732,122896778,47,+,7162,peak86410,Fabp2,Fabp2,NA,NA,NA,NA,FALSE,NA,exon,Fabp2,0.03279731854512184,2.0663458231640717,NA,miR-23-3p,miR-155-5p,miR-532-5p,ENSMUSG00000023057,P55050,14079
chr3,127798033,127798092,60,+,6584,peak86501,Tifa,Tifa,NA,NA,Tifa,Tifa,FALSE,NA,utr3,Tifa,0.1920095075656971,0.8972740760607317,NA,"miR-135ab-5p, miR-155-5p",miR-200ab-5p,NA,ENSMUSG00000046688,Q793I8,211550
chr3,127798150,127798196,47,+,3777,peak86502,Tifa,Tifa,NA,NA,Tifa,Tifa,FALSE,NA,utr3,Tifa,0.7382242331198272,0.23163334102593244,NA,NA,NA,miR-192-5p/215-5p,ENSMUSG00000046688,Q793I8,211550
chr3,131193141,131193199,59,+,6327,peak86531,Lef1,NA,NA,NA,NA,NA,FALSE,NA,exon,Lef1,0.33385358893174266,-0.7066738322109462,NA,NA,NA,NA,ENSMUSG00000027985,P27782,16842
chr3,132114576,132114632,57,+,6461,peak86547,NA,Dkk2,NA,NA,NA,NA,FALSE,NA,intron,Dkk2,NA,-2.0893351114200382,NA,miR-31-5p,NA,"miR-484, miR-181a-1-3p/181c-3p",ENSMUSG00000028031,Q9QYZ8,56811
chr3,135858146,135858207,62,+,5169,peak86599,Slc39a8,NA,NA,NA,NA,NA,FALSE,NA,exon,Slc39a8,0.16700410348624312,-1.064042018356371,NA,miR-24-3p,NA,"miR-182-5p, miR-1198-5p, miR-96-5p",ENSMUSG00000053897,Q91W10,67547
chr3,136935238,136935287,50,+,10045,peak86632,Ppp3ca,NA,NA,NA,Ppp3ca,NA,FALSE,NA,utr3,Ppp3ca,0.04140497766815366,1.826428438360736,NA,NA,miR-103-3p/107-3p,miR-17-5p/20-5p/93-5p/106-5p,ENSMUSG00000028161,P63328,19055
chr3,138282687,138282744,58,+,13606,peak86658,Adh1,NA,NA,NA,Adh1,NA,FALSE,NA,utr3,Adh1,0.8313872921414415,0.21345782450586215,NA,miR-18-5p,NA,miR-324-3p,ENSMUSG00000074207,P00329,11522
chr3,138447164,138447215,52,+,6684,peak86668,Adh5,Adh5,NA,NA,Adh5,Adh5,FALSE,NA,utr3,Adh5,0.12340336407620717,1.2952799224606133,NA,miR-205-5p,NA,"miR-205-5p, miR-141-3p, miR-29-3p",ENSMUSG00000028138,P28474,11532
chr3,138529734,138529801,68,+,6211,peak86673,NA,Eif4e,NA,NA,NA,NA,FALSE,NA,intron,Eif4e,0.2912517110031439,1.551871210522339,NA,NA,NA,NA,ENSMUSG00000026254 ENSMUSG00000020091 ENSMUSG00000020454 ENSMUSG00000028156,Q8BMB3 P70445 Q9EST3 P63073,26987 13688 74203 13684
chr3,138550495,138550550,56,+,6187,peak86677,NA,Eif4e,NA,NA,NA,NA,FALSE,NA,intron,Eif4e,0.2285103457538399,0.8726089025172109,miR-26-5p,NA,NA,miR-345-5p,ENSMUSG00000026254 ENSMUSG00000020091 ENSMUSG00000020454 ENSMUSG00000028156,Q8BMB3 P70445 Q9EST3 P63073,26987 13688 74203 13684
chr3,142521140,142521193,54,+,6664,peak86694,Gbp5,NA,NA,NA,Gbp5,NA,FALSE,NA,utr3,Gbp5,0.27263908480154153,0.8766902992549405,miR-21ac-5p,miR-24-3p,NA,NA,ENSMUSG00000040264,Q8CFB4,229898
chr3,142548438,142548482,45,+,5803,peak86704,Gbp7,NA,NA,NA,Gbp7,Gbp7,FALSE,NA,utr3,Gbp7,0.3976753072263386,0.5704701030212311,NA,NA,NA,miR-21-3p,ENSMUSG00000040253,Q78UK8,229900
chr3,142548499,142548553,55,+,7018,peak86705,Gbp7,NA,NA,NA,Gbp7,Gbp7,FALSE,NA,utr3,Gbp7,0.41951317911837005,0.4805110217932386,NA,let-7-5p/miR-98-5p,NA,miR-196-5p,ENSMUSG00000040253,Q78UK8,229900
chr3,142548677,142548744,68,+,10698,peak86706,Gbp7,NA,NA,NA,Gbp7,Gbp7,FALSE,NA,utr3,Gbp7,0.5914389002539344,0.30149089535591717,miR-200-3p/429-3p,miR-374b-5p,miR-141-3p,NA,ENSMUSG00000040253,Q78UK8,229900
chr3,145764392,145764442,51,+,9965,peak86777,NA,Ddah1,NA,NA,NA,NA,FALSE,NA,intron,Ddah1,0.6542732405934906,0.4324681152685909,miR-205-5p,NA,"miR-17-5p/20-5p/93-5p/106-5p, miR-200-3p/429-3p",NA,ENSMUSG00000028194,Q9CWS0,69219
chr3,145852260,145852315,56,+,9435,peak86784,Ddah1,NA,NA,NA,NA,NA,FALSE,NA,exon,Ddah1,0.5234238541512153,-0.41910456768870125,NA,NA,miR-375-3p,"miR-29-3p, miR-30a-3p/30d-3p/30e-3p",ENSMUSG00000028194,Q9CWS0,69219
chr3,145854486,145854540,55,+,7807,peak86785,NA,Ddah1,NA,NA,NA,NA,FALSE,NA,intron,Ddah1,0.16733667224603596,1.2019188321840648,miR-29-3p,"miR-141-5p/6769b-3p, miR-153-3p",NA,NA,ENSMUSG00000028194,Q9CWS0,69219
chr3,145894144,145894206,63,+,6722,peak86796,Ddah1,NA,NA,NA,Ddah1,Ddah1,FALSE,NA,utr3,Ddah1,0.17836749906174568,0.8283747993968702,"miR-378-3p, miR-96-5p",NA,"miR-135ab-5p, miR-182-5p","miR-190-5p, miR-345-5p",ENSMUSG00000028194,Q9CWS0,69219
chr3,152213928,152213984,57,+,6024,peak86829,Fubp1,Fubp1,NA,NA,NA,NA,FALSE,NA,exon,Fubp1,0.8428279412938428,0.1415030223137238,NA,NA,miR-200-3p/429-3p,"miR-200-3p/429-3p, miR-186-5p, miR-200ab-5p",ENSMUSG00000028034,Q91WJ8,51886
chr3,152233989,152234052,64,+,9657,peak86847,Fubp1,Fubp1,NA,NA,Fubp1,Fubp1,FALSE,NA,utr3,Fubp1,0.9562372980892916,0.04839667799275113,NA,NA,miR-26-5p,miR-340-5p,ENSMUSG00000028034,Q91WJ8,51886
chr3,152235749,152235804,56,+,4649,peak86852,Fubp1,Fubp1,NA,NA,Fubp1,Fubp1,FALSE,NA,utr3,Fubp1,0.3955590197180118,0.6515457779769004,NA,miR-192-5p/215-5p,NA,NA,ENSMUSG00000028034,Q91WJ8,51886
chr3,152368511,152368571,61,+,14829,peak86865,Usp33,NA,NA,NA,Usp33,Usp33,FALSE,NA,utr3,Usp33,0.6650644833895992,0.2657303286747258,miR-25-3p/32-5p/92-3p/363-3p/367-3p,NA,NA,miR-200ab-5p,ENSMUSG00000025437,Q8R5K2,170822
chr3,154622273,154622338,66,+,7223,peak86887,Cryz,NA,NA,NA,Cryz,Cryz,FALSE,NA,utr3,Cryz,0.3814855905140479,0.6424623733304419,miR-141-3p,NA,NA,"miR-7-5p, miR-28-5p/708-5p",ENSMUSG00000058240 ENSMUSG00000028199,Q921W4 P47199,66609 12972
chr3,8929771,8929856,86,-,8171,peak86950,Tpd52,NA,NA,NA,Tpd52,Tpd52,FALSE,NA,utr3,Tpd52,0.14463733947880245,1.092656527034433,NA,miR-194-5p,"miR-182-5p, miR-96-5p, miR-34-5p/449-5p","miR-182-5p, miR-186-5p, miR-96-5p",ENSMUSG00000027506,Q62393,21985
chr3,8934179,8934238,60,-,5634,peak86960,NA,Tpd52,NA,NA,NA,NA,FALSE,NA,intron,Tpd52,0.22360309436852735,0.7569738387143536,NA,miR-24-3p,NA,NA,ENSMUSG00000027506,Q62393,21985
chr3,8940962,8941021,60,-,6039,peak86973,NA,Tpd52,NA,NA,NA,NA,FALSE,NA,intron,Tpd52,0.1200605715932087,1.113354976330519,NA,miR-194-5p,"miR-21-3p, miR-484",NA,ENSMUSG00000027506,Q62393,21985
chr3,8947487,8947544,58,-,14120,peak86984,Tpd52,NA,NA,NA,NA,Tpd52,FALSE,NA,utr3*,Tpd52,0.3355566647072488,0.5767450967228914,miR-182-5p,NA,miR-96-5p,NA,ENSMUSG00000027506,Q62393,21985
chr3,8963852,8963918,67,-,15416,peak86992,Tpd52,Tpd52,NA,Tpd52,NA,NA,FALSE,NA,utr5*,Tpd52,0.7298426681009919,0.24309395229346334,miR-185-5p,"miR-196-5p, let-7-5p/miR-98-5p, let-7-5p/miR-98-5p",NA,"miR-196-5p, miR-375-3p",ENSMUSG00000027506,Q62393,21985
chr3,9687907,9687959,53,-,11382,peak87038,Pag1,NA,NA,NA,Pag1,NA,FALSE,NA,utr3,Pag1,0.36183256911765965,0.6422647215490996,let-7-5p/miR-98-5p,NA,NA,miR-196-5p,ENSMUSG00000027508,Q3U1F9,94212
chr3,10334239,10334289,51,-,39079,peak87059,Slc10a5,RP23-436F15.5,NA,NA,Slc10a5,NA,FALSE,NA,utr3,Slc10a5,0.08080588758490855,1.416945203262058,NA,NA,miR-130-3p/301-3p,miR-18-5p,ENSMUSG00000058921,Q5PT54,241877
chr3,10335229,10335278,50,-,7395,peak87060,Slc10a5,RP23-436F15.5,NA,NA,NA,NA,FALSE,NA,exon,Slc10a5 RP23-436F15.5,0.05025642700227552,1.4184043921777556,NA,NA,miR-574-5p,"miR-141-3p, miR-181-5p",NA,Q5PT54,NA
